5,5.09999990463257,5.09999990463257,4.90000009536743,5,5,0,5,5
3.29999995231628,3.40000009536743,3.40000009536743,3.20000004768372,3.29999995231628,3.29999995231628,0,3.29999995231628,3.20000004768372
2,2,2.10000014305115,1.89999997615814,1.89999997615814,2,0,1.80000007152557,1.89999997615814
1.39999997615814,1.39999997615814,1.5,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.60000002384186,1.60000002384186,1.60000002384186,1.5,1.60000002384186,1.60000002384186,0,1.60000002384186,1.60000002384186
2.5,2.5,2.5,2.29999995231628,2.40000009536743,2.40000009536743,0,2.29999995231628,2.40000009536743
4,4,4,3.70000004768372,3.79999995231628,4,0,3.79999995231628,3.79999995231628
4.90000009536743,4.80000019073486,4.80000019073486,4.59999990463257,4.59999990463257,4.70000028610229,0,4.59999990463257,4.5
6.09999990463257,6,6.09999990463257,5.80000019073486,5.90000009536743,5.90000009536743,0,5.90000009536743,5.80000019073486
6.40000009536743,6.5,6.59999990463257,6.20000028610229,6.30000019073486,6.5,0,6.5,6.30000019073486
6.90000009536743,7,7.09999990463257,6.59999990463257,6.90000009536743,7,0,7,6.90000009536743
6.20000028610229,6.20000028610229,6.09999990463257,6,6.09999990463257,6.09999990463257,0,6.09999990463257,6.09999990463257
5.30000019073486,5.30000019073486,5.30000019073486,5.09999990463257,5.20000028610229,5.20000028610229,0,5.20000028610229,5.20000028610229
3.60000014305115,3.70000004768372,3.70000004768372,3.5,3.60000014305115,3.60000014305115,0,3.70000004768372,3.60000014305115
2,2,2,1.89999997615814,2,2,0,1.89999997615814,2
1.5,1.5,1.5,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.89999997615814,1.89999997615814,1.80000007152557,1.70000004768372,1.80000007152557,1.80000007152557,0,1.80000007152557,1.80000007152557
2.5,2.60000014305115,2.5,2.40000009536743,2.40000009536743,2.5,0,2.5,2.40000009536743
4,4,4,3.79999995231628,3.90000009536743,3.90000009536743,0,3.90000009536743,3.79999995231628
5.59999990463257,5.59999990463257,5.5,5.30000019073486,5.40000009536743,5.40000009536743,0,5.40000009536743,5.20000028610229
6.80000019073486,6.80000019073486,6.80000019073486,6.59999990463257,6.70000028610229,6.70000028610229,0,6.80000019073486,6.59999990463257
7.40000009536743,7.40000009536743,7.5,7.20000028610229,7.30000019073486,7.40000009536743,0,7.30000019073486,7.40000009536743
7.5,7.59999990463257,7.59999990463257,7.20000028610229,7.5,7.59999990463257,0,7.70000028610229,7.59999990463257
6.30000019073486,6.40000009536743,6.40000009536743,6.20000028610229,6.40000009536743,6.40000009536743,0,6.5,6.5
5.09999990463257,5.09999990463257,5.09999990463257,4.90000009536743,5,5,0,4.90000009536743,5
3.40000009536743,3.5,3.5,3.40000009536743,3.40000009536743,3.40000009536743,0,3.5,3.40000009536743
1.89999997615814,1.89999997615814,2,1.89999997615814,1.89999997615814,1.89999997615814,0,1.89999997615814,1.89999997615814
1.39999997615814,1.39999997615814,1.39999997615814,1.30000007152557,1.39999997615814,1.39999997615814,0,1.30000007152557,1.30000007152557
1.70000004768372,1.70000004768372,1.60000002384186,1.60000002384186,1.60000002384186,1.60000002384186,0,1.60000002384186,1.60000002384186
2.10000014305115,2.20000004768372,2.20000004768372,2,2.10000014305115,2.10000014305115,0,2.10000014305115,2
3.5,3.70000004768372,3.60000014305115,3.40000009536743,3.5,3.5,0,3.5,3.40000009536743
4.80000019073486,4.70000028610229,4.70000028610229,4.5,4.59999990463257,4.5,0,4.5,4.40000009536743
6.70000028610229,6.70000028610229,6.70000028610229,6.59999990463257,6.70000028610229,6.5,0,6.40000009536743,6.5
7.40000009536743,7.5,7.5,7.30000019073486,7.40000009536743,7.40000009536743,0,7.40000009536743,7.5
6.70000028610229,6.80000019073486,6.90000009536743,6.5,6.70000028610229,6.80000019073486,0,7,6.70000028610229
6.90000009536743,7.09999990463257,7,6.80000019073486,7,7,0,7,7
5.30000019073486,5.40000009536743,5.40000009536743,5.09999990463257,5.30000019073486,5.30000019073486,0,5.30000019073486,5.30000019073486
3.40000009536743,3.5,3.5,3.29999995231628,3.40000009536743,3.40000009536743,0,3.40000009536743,3.40000009536743
1.89999997615814,1.89999997615814,1.89999997615814,1.80000007152557,1.80000007152557,1.80000007152557,0,1.80000007152557,1.80000007152557
1.30000007152557,1.39999997615814,1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,0,1.20000004768372,1.30000007152557
1.5,1.5,1.5,1.39999997615814,1.5,1.5,0,1.5,1.39999997615814
2.40000009536743,2.40000009536743,2.40000009536743,2.20000004768372,2.29999995231628,2.40000009536743,0,2.29999995231628,2.29999995231628
3.60000014305115,3.70000004768372,3.60000014305115,3.40000009536743,3.5,3.5,0,3.5,3.40000009536743
5.80000019073486,5.80000019073486,5.70000028610229,5.59999990463257,5.70000028610229,5.59999990463257,0,5.59999990463257,5.59999990463257
6.30000019073486,6.30000019073486,6.30000019073486,6.09999990463257,6.20000028610229,6.09999990463257,0,6.09999990463257,6.09999990463257
7.09999990463257,7.20000028610229,7.20000028610229,6.90000009536743,7,7.09999990463257,0,6.90000009536743,7.09999990463257
7.09999990463257,7.20000028610229,7.20000028610229,6.90000009536743,7.09999990463257,7.09999990463257,0,7.30000019073486,7.09999990463257
6.09999990463257,6.30000019073486,6.20000028610229,5.90000009536743,6.09999990463257,6.09999990463257,0,6,6
5.09999990463257,5.09999990463257,5.20000028610229,4.90000009536743,5,5,0,5,5
3.70000004768372,3.79999995231628,3.79999995231628,3.70000004768372,3.70000004768372,3.79999995231628,0,3.79999995231628,3.79999995231628
2.10000014305115,2.10000014305115,2.10000014305115,2,2,2.10000014305115,0,2,2.10000014305115
1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.60000002384186,1.60000002384186,1.60000002384186,1.5,1.60000002384186,1.60000002384186,0,1.60000002384186,1.60000002384186
2.40000009536743,2.5,2.5,2.29999995231628,2.40000009536743,2.40000009536743,0,2.29999995231628,2.40000009536743
3.5,3.5,3.5,3.29999995231628,3.40000009536743,3.40000009536743,0,3.40000009536743,3.40000009536743
5.09999990463257,5.09999990463257,5,4.90000009536743,4.90000009536743,4.80000019073486,0,4.80000019073486,4.80000019073486
6.5,6.59999990463257,6.5,6.30000019073486,6.40000009536743,6.30000019073486,0,6.40000009536743,6.30000019073486
7.59999990463257,7.70000028610229,7.70000028610229,7.40000009536743,7.5,7.59999990463257,0,7.40000009536743,7.5
7.59999990463257,7.70000028610229,7.70000028610229,7.30000019073486,7.70000028610229,7.70000028610229,0,7.70000028610229,7.80000019073486
6.5,6.70000028610229,6.59999990463257,6.30000019073486,6.59999990463257,6.59999990463257,0,6.70000028610229,6.59999990463257
5.30000019073486,5.40000009536743,5.40000009536743,5.20000028610229,5.30000019073486,5.30000019073486,0,5.40000009536743,5.40000009536743
2.79999995231628,2.90000009536743,3,2.70000004768372,2.79999995231628,2.90000009536743,0,2.79999995231628,2.79999995231628
1.89999997615814,1.89999997615814,1.89999997615814,1.70000004768372,1.80000007152557,1.80000007152557,0,1.80000007152557,1.80000007152557
1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.60000002384186,1.60000002384186,1.5,1.5,1.5,1.5,0,1.60000002384186,1.5
2.79999995231628,2.79999995231628,2.79999995231628,2.60000014305115,2.70000004768372,2.60000014305115,0,2.60000014305115,2.60000014305115
4.20000028610229,4.30000019073486,4.20000028610229,4.09999990463257,4.09999990463257,4.09999990463257,0,4,3.90000009536743
6,5.90000009536743,5.90000009536743,5.80000019073486,5.90000009536743,5.80000019073486,0,5.90000009536743,5.70000028610229
6.80000019073486,6.80000019073486,6.80000019073486,6.59999990463257,6.70000028610229,6.59999990463257,0,6.59999990463257,6.40000009536743
7.30000019073486,7.30000019073486,7.30000019073486,7.09999990463257,7.20000028610229,7.20000028610229,0,7.30000019073486,7.20000028610229
6.90000009536743,7,7,6.70000028610229,7,7.09999990463257,0,7.09999990463257,7.09999990463257
7.09999990463257,7.20000028610229,7.20000028610229,7,7.09999990463257,7.09999990463257,0,7.09999990463257,7
5,5,5.09999990463257,4.80000019073486,5,5,0,5.09999990463257,5
3.5,3.5,3.60000014305115,3.40000009536743,3.5,3.5,0,3.40000009536743,3.40000009536743
2,2,2,1.89999997615814,2,2,0,1.89999997615814,1.89999997615814
1.30000007152557,1.30000007152557,1.30000007152557,1.20000004768372,1.20000004768372,1.30000007152557,0,1.20000004768372,1.30000007152557
1.70000004768372,1.70000004768372,1.60000002384186,1.60000002384186,1.60000002384186,1.60000002384186,0,1.60000002384186,1.5
2.70000004768372,2.70000004768372,2.70000004768372,2.60000014305115,2.60000014305115,2.60000014305115,0,2.5,2.5
4.20000028610229,4.20000028610229,4.20000028610229,4,4,4,0,3.90000009536743,3.79999995231628
5.70000028610229,5.70000028610229,5.59999990463257,5.5,5.5,5.5,0,5.59999990463257,5.30000019073486
6.70000028610229,6.70000028610229,6.5,6.70000028610229,6.59999990463257,6.5,0,6.70000028610229,6.40000009536743
7.20000028610229,7.30000019073486,7.30000019073486,7.09999990463257,7.20000028610229,7.20000028610229,0,7.20000028610229,7.09999990463257
7.30000019073486,7.40000009536743,7.40000009536743,7.09999990463257,7.30000019073486,7.30000019073486,0,7.5,7.20000028610229
6.30000019073486,6.40000009536743,6.40000009536743,6.09999990463257,6.30000019073486,6.30000019073486,0,6.30000019073486,6.20000028610229
5.59999990463257,5.70000028610229,5.70000028610229,5.5,5.70000028610229,5.59999990463257,0,5.59999990463257,5.59999990463257
3.29999995231628,3.40000009536743,3.40000009536743,3.20000004768372,3.29999995231628,3.29999995231628,0,3.29999995231628,3.20000004768372
2.10000014305115,2.10000014305115,2.10000014305115,2,2,2,0,1.89999997615814,1.89999997615814
1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.60000002384186,1.60000002384186,1.60000002384186,1.5,1.5,1.5,0,1.60000002384186,1.5
2.20000004768372,2.29999995231628,2.29999995231628,2.10000014305115,2.20000004768372,2.20000004768372,0,2.20000004768372,2.10000014305115
4.09999990463257,4.09999990463257,4.09999990463257,3.90000009536743,4,3.90000009536743,0,3.90000009536743,3.79999995231628
5.80000019073486,5.80000019073486,5.70000028610229,5.59999990463257,5.70000028610229,5.59999990463257,0,5.70000028610229,5.5
5.80000019073486,5.80000019073486,5.70000028610229,5.59999990463257,5.70000028610229,5.70000028610229,0,5.80000019073486,5.5
6.70000028610229,6.80000019073486,6.80000019073486,6.5,6.59999990463257,6.59999990463257,0,6.5,6.40000009536743
7.70000028610229,7.80000019073486,7.80000019073486,7.59999990463257,7.80000019073486,7.80000019073486,0,8,7.80000019073486
6.80000019073486,6.90000009536743,6.80000019073486,6.70000028610229,6.80000019073486,6.80000019073486,0,6.90000009536743,6.70000028610229
5,5,5,4.80000019073486,4.90000009536743,5,0,5,4.90000009536743
3.20000004768372,3.29999995231628,3.29999995231628,3.20000004768372,3.20000004768372,3.20000004768372,0,3.20000004768372,3.10000014305115
1.89999997615814,1.89999997615814,1.89999997615814,1.80000007152557,1.80000007152557,1.89999997615814,0,1.80000007152557,1.80000007152557
1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,0,1.20000004768372,1.20000004768372
1.60000002384186,1.60000002384186,1.60000002384186,1.5,1.5,1.5,0,1.5,1.5
2.70000004768372,2.70000004768372,2.70000004768372,2.5,2.60000014305115,2.5,0,2.40000009536743,2.5
3.90000009536743,4,3.90000009536743,3.79999995231628,3.79999995231628,3.79999995231628,0,3.79999995231628,3.60000014305115
5.30000019073486,5.30000019073486,5.20000028610229,5.09999990463257,5.20000028610229,5.09999990463257,0,5.20000028610229,4.90000009536743
7,7,7,6.90000009536743,6.90000009536743,6.90000009536743,0,7,6.80000019073486
7.40000009536743,7.40000009536743,7.40000009536743,7.20000028610229,7.30000019073486,7.30000019073486,0,7.40000009536743,7.30000019073486
7.59999990463257,7.70000028610229,7.70000028610229,7.40000009536743,7.70000028610229,7.70000028610229,0,7.80000019073486,7.59999990463257
6.40000009536743,6.40000009536743,6.30000019073486,6.30000019073486,6.30000019073486,6.40000009536743,0,6.5,6.40000009536743
5,5,5,4.80000019073486,5,5,0,5,5
3.20000004768372,3.20000004768372,3.29999995231628,3.10000014305115,3.20000004768372,3.20000004768372,0,3.20000004768372,3.10000014305115
1.89999997615814,1.89999997615814,1.89999997615814,1.80000007152557,1.89999997615814,1.89999997615814,0,1.89999997615814,1.80000007152557
1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,0,1.30000007152557,1.20000004768372
1.60000002384186,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5
2.10000014305115,2.20000004768372,2.20000004768372,2,2.10000014305115,2.10000014305115,0,2,2
3.29999995231628,3.29999995231628,3.29999995231628,3.10000014305115,3.10000014305115,3.20000004768372,0,3.10000014305115,3
5,5,4.90000009536743,4.80000019073486,4.90000009536743,4.90000009536743,0,4.90000009536743,4.80000019073486
5.90000009536743,5.90000009536743,5.80000019073486,5.70000028610229,5.70000028610229,5.70000028610229,0,5.80000019073486,5.59999990463257
7,7,7.09999990463257,6.80000019073486,6.90000009536743,6.90000009536743,0,6.70000028610229,6.80000019073486
7,7.09999990463257,7.09999990463257,6.90000009536743,7.09999990463257,7,0,7.09999990463257,6.90000009536743
5.80000019073486,5.90000009536743,5.90000009536743,5.70000028610229,5.80000019073486,5.90000009536743,0,5.80000019073486,5.70000028610229
4.40000009536743,4.5,4.5,4.20000028610229,4.40000009536743,4.5,0,4.40000009536743,4.40000009536743
3.29999995231628,3.40000009536743,3.40000009536743,3.20000004768372,3.29999995231628,3.29999995231628,0,3.20000004768372,3.20000004768372
1.80000007152557,1.89999997615814,1.89999997615814,1.70000004768372,1.80000007152557,1.80000007152557,0,1.70000004768372,1.80000007152557
1.5,1.5,1.5,1.39999997615814,1.5,1.5,0,1.39999997615814,1.5
1.70000004768372,1.70000004768372,1.70000004768372,1.60000002384186,1.60000002384186,1.60000002384186,0,1.60000002384186,1.60000002384186
2.70000004768372,2.70000004768372,2.70000004768372,2.5,2.60000014305115,2.5,0,2.5,2.5
4.30000019073486,4.30000019073486,4.30000019073486,4.09999990463257,4.09999990463257,4.09999990463257,0,4,4
5.30000019073486,5.30000019073486,5.30000019073486,5.09999990463257,5.20000028610229,5.09999990463257,0,5.09999990463257,5
6.40000009536743,6.40000009536743,6.30000019073486,6.20000028610229,6.20000028610229,6.20000028610229,0,6.30000019073486,6.09999990463257
7.20000028610229,7.30000019073486,7.30000019073486,7,7.20000028610229,7.20000028610229,0,7,7.09999990463257
7.09999990463257,7.20000028610229,7.30000019073486,6.90000009536743,7.20000028610229,7.20000028610229,0,7.20000028610229,7.30000019073486
6.20000028610229,6.30000019073486,6.30000019073486,6.09999990463257,6.20000028610229,6.30000019073486,0,6.20000028610229,6.30000019073486
4.80000019073486,4.80000019073486,4.80000019073486,4.59999990463257,4.70000028610229,4.70000028610229,0,4.70000028610229,4.70000028610229
3.5,3.5,3.5,3.40000009536743,3.40000009536743,3.40000009536743,0,3.40000009536743,3.40000009536743
2.10000014305115,2.10000014305115,2.10000014305115,2,2,2.10000014305115,0,2,2.10000014305115
1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.70000004768372,1.70000004768372,1.70000004768372,1.60000002384186,1.60000002384186,1.70000004768372,0,1.60000002384186,1.70000004768372
2.5,2.5,2.5,2.40000009536743,2.40000009536743,2.40000009536743,0,2.40000009536743,2.29999995231628
4.20000028610229,4.20000028610229,4.20000028610229,4,4,4,0,3.90000009536743,3.90000009536743
5.90000009536743,5.90000009536743,5.90000009536743,5.70000028610229,5.70000028610229,5.70000028610229,0,5.59999990463257,5.5
6.90000009536743,6.90000009536743,6.80000019073486,6.70000028610229,6.80000019073486,6.59999990463257,0,6.59999990463257,6.5
7.5,7.59999990463257,7.59999990463257,7.30000019073486,7.40000009536743,7.5,0,7.30000019073486,7.40000009536743
7.70000028610229,7.80000019073486,7.80000019073486,7.5,7.70000028610229,7.80000019073486,0,7.90000009536743,7.70000028610229
6.70000028610229,6.80000019073486,6.80000019073486,6.59999990463257,6.70000028610229,6.70000028610229,0,6.90000009536743,6.70000028610229
5.20000028610229,5.30000019073486,5.30000019073486,5,5.20000028610229,5.30000019073486,0,5.30000019073486,5.30000019073486
3.5,3.5,3.60000014305115,3.40000009536743,3.5,3.5,0,3.40000009536743,3.40000009536743
2.10000014305115,2.10000014305115,2.10000014305115,2,2,2,0,1.89999997615814,1.89999997615814
1.39999997615814,1.39999997615814,1.39999997615814,1.30000007152557,1.30000007152557,1.30000007152557,0,1.30000007152557,1.30000007152557
1.70000004768372,1.80000007152557,1.70000004768372,1.70000004768372,1.70000004768372,1.70000004768372,0,1.70000004768372,1.70000004768372
2.60000014305115,2.60000014305115,2.60000014305115,2.5,2.60000014305115,2.5,0,2.40000009536743,2.40000009536743
4.30000019073486,4.40000009536743,4.40000009536743,4.09999990463257,4.20000028610229,4.09999990463257,0,4,4
5.70000028610229,5.70000028610229,5.70000028610229,5.5,5.5,5.5,0,5.5,5.30000019073486
6.59999990463257,6.59999990463257,6.5,6.30000019073486,6.40000009536743,6.40000009536743,0,6.30000019073486,6.30000019073486
7.40000009536743,7.40000009536743,7.40000009536743,7.20000028610229,7.30000019073486,7.30000019073486,0,7.30000019073486,7.30000019073486
7.59999990463257,7.70000028610229,7.80000019073486,7.40000009536743,7.70000028610229,7.70000028610229,0,7.80000019073486,7.70000028610229
6.70000028610229,6.80000019073486,6.80000019073486,6.5,6.70000028610229,6.70000028610229,0,6.70000028610229,6.70000028610229
5.20000028610229,5.20000028610229,5.20000028610229,5,5.09999990463257,5.09999990463257,0,5.20000028610229,5.09999990463257
3.20000004768372,3.29999995231628,3.29999995231628,3.10000014305115,3.20000004768372,3.20000004768372,0,3.20000004768372,3.10000014305115
2.10000014305115,2.10000014305115,2.10000014305115,2,2.10000014305115,2,0,2,2
1.39999997615814,1.39999997615814,1.39999997615814,1.30000007152557,1.39999997615814,1.39999997615814,0,1.30000007152557,1.39999997615814
1.70000004768372,1.70000004768372,1.70000004768372,1.60000002384186,1.60000002384186,1.60000002384186,0,1.60000002384186,1.60000002384186
2.70000004768372,2.70000004768372,2.70000004768372,2.5,2.60000014305115,2.60000014305115,0,2.60000014305115,2.60000014305115
4.09999990463257,4.09999990463257,4.09999990463257,3.90000009536743,4,3.90000009536743,0,3.90000009536743,3.90000009536743
6.40000009536743,6.40000009536743,6.30000019073486,6.20000028610229,6.20000028610229,6.09999990463257,0,6.09999990463257,5.90000009536743
6.80000019073486,6.80000019073486,6.80000019073486,6.59999990463257,6.70000028610229,6.70000028610229,0,6.70000028610229,6.59999990463257
7.5,7.59999990463257,7.59999990463257,7.30000019073486,7.40000009536743,7.40000009536743,0,7.40000009536743,7.20000028610229
6.90000009536743,7,7,6.70000028610229,6.90000009536743,6.90000009536743,0,7,6.90000009536743
7.09999990463257,7.20000028610229,7.20000028610229,7,7.09999990463257,7.09999990463257,0,7.09999990463257,7.09999990463257
5,5.09999990463257,5.09999990463257,4.80000019073486,5,5,0,5,5
3,3,3.10000014305115,2.90000009536743,2.90000009536743,3,0,3,2.90000009536743
1.89999997615814,1.89999997615814,1.89999997615814,1.80000007152557,1.80000007152557,1.89999997615814,0,1.80000007152557,1.80000007152557
1.30000007152557,1.39999997615814,1.30000007152557,1.30000007152557,1.30000007152557,1.30000007152557,0,1.30000007152557,1.30000007152557
1.5,1.60000002384186,1.5,1.5,1.5,1.5,0,1.5,1.5
2.29999995231628,2.29999995231628,2.29999995231628,2.20000004768372,2.20000004768372,2.20000004768372,0,2.10000014305115,2.10000014305115
4,4,4,3.79999995231628,3.79999995231628,3.90000009536743,0,3.79999995231628,3.79999995231628
6.20000028610229,6.20000028610229,6.09999990463257,6,6,6,0,6.09999990463257,5.90000009536743
6.70000028610229,6.70000028610229,6.59999990463257,6.5,6.5,6.5,0,6.5,6.40000009536743
7.80000019073486,7.80000019073486,7.80000019073486,7.59999990463257,7.70000028610229,7.70000028610229,0,7.80000019073486,7.90000009536743
7.20000028610229,7.30000019073486,7.30000019073486,7,7.20000028610229,7.20000028610229,0,7.20000028610229,7.20000028610229
6.70000028610229,6.80000019073486,6.80000019073486,6.59999990463257,6.70000028610229,6.70000028610229,0,6.70000028610229,6.70000028610229
5.20000028610229,5.40000009536743,5.40000009536743,5,5.30000019073486,5.30000019073486,0,5.30000019073486,5.30000019073486
3.5,3.5,3.60000014305115,3.5,3.5,3.5,0,3.60000014305115,3.5
2,2,2,1.89999997615814,1.89999997615814,1.89999997615814,0,1.80000007152557,1.89999997615814
1.30000007152557,1.30000007152557,1.20000004768372,1.30000007152557,1.30000007152557,1.20000004768372,0,1.20000004768372,1.20000004768372
1.60000002384186,1.60000002384186,1.5,1.5,1.5,1.5,0,1.5,1.5
2.5,2.5,2.5,2.40000009536743,2.40000009536743,2.40000009536743,0,2.40000009536743,2.29999995231628
3.40000009536743,3.40000009536743,3.40000009536743,3.20000004768372,3.20000004768372,3.20000004768372,0,3.29999995231628,3.20000004768372
5.20000028610229,5.20000028610229,5.09999990463257,4.90000009536743,5,5,0,5,4.80000019073486
6.40000009536743,6.40000009536743,6.40000009536743,6.20000028610229,6.20000028610229,6.20000028610229,0,6.20000028610229,6.09999990463257
7.30000019073486,7.40000009536743,7.30000019073486,7.09999990463257,7.20000028610229,7.30000019073486,0,7.30000019073486,7.30000019073486
7.30000019073486,7.40000009536743,7.40000009536743,7.09999990463257,7.30000019073486,7.30000019073486,0,7.40000009536743,7.40000009536743
6.40000009536743,6.5,6.5,6.20000028610229,6.40000009536743,6.40000009536743,0,6.40000009536743,6.40000009536743
5.59999990463257,5.59999990463257,5.59999990463257,5.30000019073486,5.5,5.5,0,5.5,5.5
3.20000004768372,3.29999995231628,3.40000009536743,3.20000004768372,3.20000004768372,3.29999995231628,0,3.29999995231628,3.20000004768372
2,2,2,1.89999997615814,1.89999997615814,2,0,1.89999997615814,1.89999997615814
1.5,1.5,1.5,1.5,1.5,1.5,0,1.5,1.5
1.80000007152557,1.89999997615814,1.80000007152557,1.70000004768372,1.80000007152557,1.80000007152557,0,1.70000004768372,1.70000004768372
2.40000009536743,2.5,2.5,2.29999995231628,2.40000009536743,2.29999995231628,0,2.29999995231628,2.29999995231628
4,4.09999990463257,4.09999990463257,3.79999995231628,3.90000009536743,3.90000009536743,0,3.70000004768372,3.70000004768372
5.70000028610229,5.70000028610229,5.59999990463257,5.5,5.5,5.5,0,5.5,5.5
6.59999990463257,6.70000028610229,6.70000028610229,6.5,6.59999990463257,6.70000028610229,0,6.70000028610229,6.70000028610229
7.09999990463257,7.09999990463257,7.09999990463257,6.90000009536743,7,7.09999990463257,0,7.09999990463257,7
7.59999990463257,7.70000028610229,7.70000028610229,7.40000009536743,7.59999990463257,7.59999990463257,0,7.80000019073486,7.70000028610229
6.59999990463257,6.80000019073486,6.70000028610229,6.5,6.59999990463257,6.70000028610229,0,6.70000028610229,6.70000028610229
5.30000019073486,5.40000009536743,5.40000009536743,5.09999990463257,5.30000019073486,5.40000009536743,0,5.40000009536743,5.30000019073486
3.79999995231628,3.79999995231628,3.79999995231628,3.70000004768372,3.79999995231628,3.79999995231628,0,3.90000009536743,3.79999995231628
1.89999997615814,1.89999997615814,2,1.80000007152557,1.80000007152557,1.89999997615814,0,1.89999997615814,1.89999997615814
1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.80000007152557,1.89999997615814,1.80000007152557,1.70000004768372,1.80000007152557,1.80000007152557,0,1.70000004768372,1.70000004768372
2.5,2.60000014305115,2.60000014305115,2.40000009536743,2.40000009536743,2.5,0,2.29999995231628,2.29999995231628
4,4.09999990463257,4.09999990463257,3.90000009536743,3.90000009536743,4,0,3.90000009536743,3.79999995231628
5.70000028610229,5.70000028610229,5.59999990463257,5.5,5.59999990463257,5.5,0,5.5,5.40000009536743
6.20000028610229,6.30000019073486,6.20000028610229,6.09999990463257,6.09999990463257,6.09999990463257,0,6.20000028610229,6.09999990463257
7.5,7.59999990463257,7.59999990463257,7.30000019073486,7.5,7.5,0,7.5,7.5
7.90000009536743,8,8,7.70000028610229,8,8,0,8.10000038146973,8
6.70000028610229,6.80000019073486,6.70000028610229,6.5,6.70000028610229,6.70000028610229,0,6.70000028610229,6.59999990463257
5.30000019073486,5.30000019073486,5.30000019073486,5.09999990463257,5.30000019073486,5.30000019073486,0,5.30000019073486,5.20000028610229
3.5,3.60000014305115,3.60000014305115,3.5,3.5,3.5,0,3.5,3.40000009536743
2,2,2,1.89999997615814,1.89999997615814,1.89999997615814,0,1.89999997615814,1.89999997615814
1.39999997615814,1.5,1.5,1.39999997615814,1.39999997615814,1.5,0,1.39999997615814,1.5
1.70000004768372,1.70000004768372,1.60000002384186,1.60000002384186,1.60000002384186,1.60000002384186,0,1.60000002384186,1.60000002384186
2.40000009536743,2.40000009536743,2.5,2.29999995231628,2.29999995231628,2.40000009536743,0,2.29999995231628,2.29999995231628
4.09999990463257,4.20000028610229,4.20000028610229,4,4,4,0,3.90000009536743,3.79999995231628
6.09999990463257,6,5.90000009536743,5.90000009536743,5.90000009536743,5.80000019073486,0,5.80000019073486,5.70000028610229
6.30000019073486,6.30000019073486,6.20000028610229,6.09999990463257,6.09999990463257,6.09999990463257,0,6.20000028610229,6
7.90000009536743,7.90000009536743,8,7.70000028610229,7.90000009536743,7.90000009536743,0,7.90000009536743,7.90000009536743
7.09999990463257,7.20000028610229,7.20000028610229,6.90000009536743,7.09999990463257,7.20000028610229,0,7.30000019073486,7.20000028610229
6.20000028610229,6.20000028610229,6.20000028610229,6,6.09999990463257,6.20000028610229,0,6.30000019073486,6.20000028610229
5,5,5,4.80000019073486,4.90000009536743,4.90000009536743,0,4.90000009536743,4.90000009536743
3.10000014305115,3.10000014305115,3.10000014305115,3,3,3,0,3,2.90000009536743
1.89999997615814,1.89999997615814,1.89999997615814,1.80000007152557,1.80000007152557,1.80000007152557,0,1.80000007152557,1.80000007152557
1.39999997615814,1.5,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
1.80000007152557,1.80000007152557,1.70000004768372,1.70000004768372,1.70000004768372,1.70000004768372,0,1.70000004768372,1.70000004768372
2.29999995231628,2.40000009536743,2.40000009536743,2.29999995231628,2.29999995231628,2.29999995231628,0,2.29999995231628,2.20000004768372
4,4,4,3.79999995231628,3.90000009536743,3.79999995231628,0,3.70000004768372,3.70000004768372
5.09999990463257,5.09999990463257,5.09999990463257,5,5,5,0,5,5
7.09999990463257,7,7,6.90000009536743,6.90000009536743,6.90000009536743,0,6.90000009536743,6.90000009536743
7,7.09999990463257,7.09999990463257,6.70000028610229,6.90000009536743,7,0,6.90000009536743,6.90000009536743
7,7.09999990463257,7.09999990463257,6.80000019073486,7,7,0,7,7
6.30000019073486,6.40000009536743,6.40000009536743,6.09999990463257,6.30000019073486,6.40000009536743,0,6.40000009536743,6.30000019073486
5.09999990463257,5.20000028610229,5.09999990463257,4.90000009536743,5.09999990463257,5,0,5,5
3.5,3.5,3.60000014305115,3.40000009536743,3.5,3.5,0,3.5,3.40000009536743
2.10000014305115,2.10000014305115,2.10000014305115,2,2,2.10000014305115,0,2,2
1.39999997615814,1.5,1.39999997615814,1.39999997615814,1.39999997615814,1.39999997615814,0,1.39999997615814,1.39999997615814
